"Year","Site","Box","Attempt","Species.J","Nest.ID","Nestl.ID","Bandage","Nestling.Max","K","Hem","Blowflies","inc.temp","nestling.temp","Total.Trip.min","T.perc","mass.A","Vol.2"
2019,"R","11",1,"EABL","R11.1.19","L3-586",9.5,4,0.3756667,47,"No",32.42450916,35.35414058,0.074404762,0.024553571,0.5553,784.215
2019,"R","11",1,"EABL","R11.1.19","L2-585",9.5,4,0.3745718,42,"No",32.42450916,35.35414058,0.128617363,0.451446945,0.5553,784.215
2019,"R","11",1,"EABL","R11.1.19","L2-585",9.5,4,0.3745718,42,"No",32.42450916,35.35414058,0.086595706,0.224427205,0.5553,784.215
2019,"R","11",1,"EABL","R11.1.19","L2-585",9.5,4,0.3745718,42,"No",32.42450916,35.35414058,0.126415591,0.100605741,0.5553,784.215
2019,"R","11",1,"EABL","R11.1.19","L2-585",9.5,4,0.3745718,42,"No",32.42450916,35.35414058,0.074404762,0.024553571,0.5553,784.215
2019,"R","12",1,"EABL","R12.1.19","R3-47670",8.5,5,0.3679155,44,"No",33.5461997,33.81420931,0.237079184,0.231231231,0.6831,1079.7675
2019,"R","12",1,"EABL","R12.1.19","R3-47670",8.5,5,0.3679155,44,"No",33.5461997,33.81420931,0.252631579,0.137368421,0.6831,1079.7675
2019,"R","12",1,"EABL","R12.1.19","R2-47668",8.5,5,0.3622345,38,"No",33.5461997,33.81420931,0.237079184,0.231231231,0.6831,1079.7675
2019,"R","12",1,"EABL","R12.1.19","R2-47668",8.5,5,0.3622345,38,"No",33.5461997,33.81420931,0.252631579,0.137368421,0.6831,1079.7675
2019,"R","12",1,"EABL","R12.1.19","L2-47667",8.5,5,0.3770208,36,"No",33.5461997,33.81420931,0.237079184,0.231231231,0.6831,1079.7675
2019,"R","12",1,"EABL","R12.1.19","L2-47667",8.5,5,0.3770208,36,"No",33.5461997,33.81420931,0.252631579,0.137368421,0.6831,1079.7675
2019,"R","12",1,"EABL","R12.1.19","Lhav-47666",8.5,5,0.3783033,29,"No",33.5461997,33.81420931,0.237079184,0.231231231,0.6831,1079.7675
2019,"R","12",1,"EABL","R12.1.19","Lhav-47666",8.5,5,0.3783033,29,"No",33.5461997,33.81420931,0.252631579,0.137368421,0.6831,1079.7675
2019,"R","12",1,"EABL","R12.1.19","rhalvx-47669",8.5,5,0.3932964,34,"No",33.5461997,33.81420931,0.237079184,0.231231231,0.6831,1079.7675
2019,"R","12",1,"EABL","R12.1.19","rhalvx-47669",8.5,5,0.3932964,34,"No",33.5461997,33.81420931,0.252631579,0.137368421,0.6831,1079.7675
2019,"R","15",1,"EABL","R15.1.19","R1-58",7,3,0.3909053,40,"No",34.16198126,33.43437411,0.068091545,0.404388122,0.1605,944.7475
2019,"R","15",1,"EABL","R15.1.19","R1-58",7,3,0.3909053,40,"No",34.16198126,33.43437411,0.158844765,0.078219013,0.1605,944.7475
2019,"R","15",1,"EABL","R15.1.19","R1-58",7,3,0.3909053,40,"No",34.16198126,33.43437411,0.215679562,0.061280383,0.1605,944.7475
2019,"R","15",1,"EABL","R15.1.19","R2-59",7,3,0.3815284,41,"No",34.16198126,33.43437411,0.068091545,0.404388122,0.1605,944.7475
2019,"R","15",1,"EABL","R15.1.19","R2-59",7,3,0.3815284,41,"No",34.16198126,33.43437411,0.158844765,0.078219013,0.1605,944.7475
2019,"R","15",1,"EABL","R15.1.19","R2-59",7,3,0.3815284,41,"No",34.16198126,33.43437411,0.215679562,0.061280383,0.1605,944.7475
2019,"R","15",1,"EABL","R15.1.19","L1-60",7,3,0.3981899,27,"No",34.16198126,33.43437411,0.068091545,0.404388122,0.1605,944.7475
2019,"R","15",1,"EABL","R15.1.19","L1-60",7,3,0.3981899,27,"No",34.16198126,33.43437411,0.158844765,0.078219013,0.1605,944.7475
2019,"R","15",1,"EABL","R15.1.19","L1-60",7,3,0.3981899,27,"No",34.16198126,33.43437411,0.215679562,0.061280383,0.1605,944.7475
2019,"R","15",2,"EABL","R15.2.19","R3-566",7,3,0.3656811,44,"No",34.16198126,33.43437411,0.189473684,0.440877193,0.8824,2612.381875
2019,"R","15",2,"EABL","R15.2.19","R3-566",7,3,0.3656811,44,"No",34.16198126,33.43437411,0.06076975,0.461850101,0.8824,2612.381875
2019,"R","15",2,"EABL","R15.2.19","R3-566",7,3,0.3656811,44,"No",34.16198126,33.43437411,0.096561814,0.502414045,0.8824,2612.381875
2019,"R","15",2,"EABL","R15.2.19","R3-566",7,3,0.3656811,44,"No",34.16198126,33.43437411,0.157894737,0.046140351,0.8824,2612.381875
2019,"R","15",2,"EABL","R15.2.19","L3-565",7,3,0.3721414,41,"No",34.16198126,33.43437411,0.189473684,0.440877193,0.8824,2612.381875
2019,"R","15",2,"EABL","R15.2.19","L3-565",7,3,0.3721414,41,"No",34.16198126,33.43437411,0.06076975,0.461850101,0.8824,2612.381875
2019,"R","15",2,"EABL","R15.2.19","L3-565",7,3,0.3721414,41,"No",34.16198126,33.43437411,0.096561814,0.502414045,0.8824,2612.381875
2019,"R","15",2,"EABL","R15.2.19","L3-565",7,3,0.3721414,41,"No",34.16198126,33.43437411,0.157894737,0.046140351,0.8824,2612.381875
2019,"R","15",2,"EABL","R15.2.19","L1-567",7,3,0.3342668,43,"No",34.16198126,33.43437411,0.189473684,0.440877193,0.8824,2612.381875
2019,"R","15",2,"EABL","R15.2.19","L1-567",7,3,0.3342668,43,"No",34.16198126,33.43437411,0.06076975,0.461850101,0.8824,2612.381875
2019,"R","15",2,"EABL","R15.2.19","L1-567",7,3,0.3342668,43,"No",34.16198126,33.43437411,0.096561814,0.502414045,0.8824,2612.381875
2019,"R","15",2,"EABL","R15.2.19","L1-567",7,3,0.3342668,43,"No",34.16198126,33.43437411,0.157894737,0.046140351,0.8824,2612.381875
2019,"R","16",1,"TRES","R16.1.19","L2-240",10,6,0.3968195,48,"No",30.12529158,26.58033981,0.238625517,0.534839325,0.6561,1356.0875
2019,"R","16",1,"TRES","R16.1.19","L2-240",10,6,0.3968195,48,"No",30.12529158,26.58033981,0.221848739,0.570588235,0.6561,1356.0875
2019,"R","16",1,"TRES","R16.1.19","L2-240",10,6,0.3968195,48,"No",30.12529158,26.58033981,0.513268156,0.068086592,0.6561,1356.0875
2019,"R","16",1,"TRES","R16.1.19","L3-238",10,6,0.3968195,45,"No",30.12529158,26.58033981,0.238625517,0.534839325,0.6561,1356.0875
2019,"R","16",1,"TRES","R16.1.19","L3-238",10,6,0.3968195,45,"No",30.12529158,26.58033981,0.221848739,0.570588235,0.6561,1356.0875
2019,"R","16",1,"TRES","R16.1.19","L3-238",10,6,0.3968195,45,"No",30.12529158,26.58033981,0.513268156,0.068086592,0.6561,1356.0875
2019,"R","16",1,"TRES","R16.1.19","R1-241",10,6,0.3968196,46,"No",30.12529158,26.58033981,0.238625517,0.534839325,0.6561,1356.0875
2019,"R","16",1,"TRES","R16.1.19","R1-241",10,6,0.3968196,46,"No",30.12529158,26.58033981,0.221848739,0.570588235,0.6561,1356.0875
2019,"R","16",1,"TRES","R16.1.19","R1-241",10,6,0.3968196,46,"No",30.12529158,26.58033981,0.513268156,0.068086592,0.6561,1356.0875
2019,"R","16",1,"TRES","R16.1.19","R2-239",10,6,0.3968195,40,"No",30.12529158,26.58033981,0.238625517,0.534839325,0.6561,1356.0875
2019,"R","16",1,"TRES","R16.1.19","R2-239",10,6,0.3968195,40,"No",30.12529158,26.58033981,0.221848739,0.570588235,0.6561,1356.0875
2019,"R","16",1,"TRES","R16.1.19","R2-239",10,6,0.3968195,40,"No",30.12529158,26.58033981,0.513268156,0.068086592,0.6561,1356.0875
2019,"Wren","4",1,"EABL","W4.1.19","R1-37",8,4,0.404086,44,"No",28.16228177,31.96108787,0.142653352,0.583214456,,553.425
2019,"Wren","4",1,"EABL","W4.1.19","R1-37",8,4,0.404086,44,"No",28.16228177,31.96108787,0.126891166,0.513095819,,553.425
2019,"Wren","4",1,"EABL","W4.1.19","R1-37",8,4,0.404086,44,"No",28.16228177,31.96108787,0.210526316,0.348631579,,553.425
2019,"Wren","4",1,"EABL","W4.1.19","R2-35",8,4,0.3768666,41,"No",28.16228177,31.96108787,0.142653352,0.583214456,,553.425
2019,"Wren","4",1,"EABL","W4.1.19","R2-35",8,4,0.3768666,41,"No",28.16228177,31.96108787,0.126891166,0.513095819,,553.425
2019,"Wren","4",1,"EABL","W4.1.19","R2-35",8,4,0.3768666,41,"No",28.16228177,31.96108787,0.210526316,0.348631579,,553.425
2019,"Wren","4",1,"EABL","W4.1.19","L1-34",8,4,0.3983306,41,"No",28.16228177,31.96108787,0.142653352,0.583214456,,553.425
2019,"Wren","4",1,"EABL","W4.1.19","L1-34",8,4,0.3983306,41,"No",28.16228177,31.96108787,0.126891166,0.513095819,,553.425
2019,"Wren","4",1,"EABL","W4.1.19","L1-34",8,4,0.3983306,41,"No",28.16228177,31.96108787,0.210526316,0.348631579,,553.425
2019,"Wren","5",1,"TRES","W5.1.19","L3-36",,3,0.39682,40,"No",,,0,0,,518.885
2019,"Wren","6",2,"EABL","W6.2.19","R3-599",7,4,0.3113473,38,"No",,,0.168421053,0.788491228,0.5883,
2019,"Wren","6",2,"EABL","W6.2.19","R3-599",7,4,0.3113473,38,"No",,,0.096632504,0.506442167,0.5883,
2019,"Wren","6",2,"EABL","W6.2.19","R3-599",7,4,0.3113473,38,"No",,,0.12224486,0.069086868,0.5883,
2019,"Wren","6",2,"EABL","W6.2.19","R3-599",7,4,0.3113473,38,"No",,,0.238980351,0.050185874,0.5883,
2019,"Wren","6",2,"EABL","W6.2.19","R2-597",7,4,0.3573865,42,"No",,,0.168421053,0.788491228,0.5883,
2019,"Wren","6",2,"EABL","W6.2.19","R2-597",7,4,0.3573865,42,"No",,,0.096632504,0.506442167,0.5883,
2019,"Wren","6",2,"EABL","W6.2.19","R2-597",7,4,0.3573865,42,"No",,,0.12224486,0.069086868,0.5883,
2019,"Wren","6",2,"EABL","W6.2.19","R2-597",7,4,0.3573865,42,"No",,,0.238980351,0.050185874,0.5883,
2019,"Wren","6",2,"EABL","W6.2.19","L3-600",7,4,0.3481694,43,"No",,,0.168421053,0.788491228,0.5883,
2019,"Wren","6",2,"EABL","W6.2.19","L3-600",7,4,0.3481694,43,"No",,,0.096632504,0.506442167,0.5883,
2019,"Wren","6",2,"EABL","W6.2.19","L3-600",7,4,0.3481694,43,"No",,,0.12224486,0.069086868,0.5883,
2019,"Wren","6",2,"EABL","W6.2.19","L3-600",7,4,0.3481694,43,"No",,,0.238980351,0.050185874,0.5883,
2019,"Wren","6",2,"EABL","W6.2.19","L2-598",7,4,0.3729308,41,"No",,,0.168421053,0.788491228,0.5883,
2019,"Wren","6",2,"EABL","W6.2.19","L2-598",7,4,0.3729308,41,"No",,,0.096632504,0.506442167,0.5883,
2019,"Wren","6",2,"EABL","W6.2.19","L2-598",7,4,0.3729308,41,"No",,,0.12224486,0.069086868,0.5883,
2019,"Wren","6",2,"EABL","W6.2.19","L2-598",7,4,0.3729308,41,"No",,,0.238980351,0.050185874,0.5883,
2019,"Wren","9",1,"TRES","W9.1.19","R1-598",9,5,0.3968193,42,"No",22.92379825,26.2602872,0.258107214,0.648577101,0.3257,1798.0425
2019,"Wren","9",1,"TRES","W9.1.19","R1-598",9,5,0.3968193,42,"No",22.92379825,26.2602872,0.244210526,0.666105263,0.3257,1798.0425
2019,"Wren","9",1,"TRES","W9.1.19","R1-598",9,5,0.3968193,42,"No",22.92379825,26.2602872,0.335035099,0.712029355,0.3257,1798.0425
2019,"Wren","9",1,"TRES","W9.1.19","R1-598",9,5,0.3968193,42,"No",22.92379825,26.2602872,0.421052632,0.480701754,0.3257,1798.0425
2019,"Wren","9",1,"TRES","W9.1.19","R3-599",9,5,,40,"No",22.92379825,26.2602872,0.258107214,0.648577101,0.3257,1798.0425
2019,"Wren","9",1,"TRES","W9.1.19","R3-599",9,5,,40,"No",22.92379825,26.2602872,0.244210526,0.666105263,0.3257,1798.0425
2019,"Wren","9",1,"TRES","W9.1.19","R3-599",9,5,,40,"No",22.92379825,26.2602872,0.335035099,0.712029355,0.3257,1798.0425
2019,"Wren","9",1,"TRES","W9.1.19","R3-599",9,5,,40,"No",22.92379825,26.2602872,0.421052632,0.480701754,0.3257,1798.0425
2019,"Wren","9",1,"TRES","W9.1.19","L3-597",9,5,0.3968194,45,"No",22.92379825,26.2602872,0.258107214,0.648577101,0.3257,1798.0425
2019,"Wren","9",1,"TRES","W9.1.19","L3-597",9,5,0.3968194,45,"No",22.92379825,26.2602872,0.244210526,0.666105263,0.3257,1798.0425
2019,"Wren","9",1,"TRES","W9.1.19","L3-597",9,5,0.3968194,45,"No",22.92379825,26.2602872,0.335035099,0.712029355,0.3257,1798.0425
2019,"Wren","9",1,"TRES","W9.1.19","L3-597",9,5,0.3968194,45,"No",22.92379825,26.2602872,0.421052632,0.480701754,0.3257,1798.0425
2019,"Wren","9",1,"TRES","W9.1.19","L1-600",9,5,0.3968193,43,"No",22.92379825,26.2602872,0.258107214,0.648577101,0.3257,1798.0425
2019,"Wren","9",1,"TRES","W9.1.19","L1-600",9,5,0.3968193,43,"No",22.92379825,26.2602872,0.244210526,0.666105263,0.3257,1798.0425
2019,"Wren","9",1,"TRES","W9.1.19","L1-600",9,5,0.3968193,43,"No",22.92379825,26.2602872,0.335035099,0.712029355,0.3257,1798.0425
2019,"Wren","9",1,"TRES","W9.1.19","L1-600",9,5,0.3968193,43,"No",22.92379825,26.2602872,0.421052632,0.480701754,0.3257,1798.0425
2019,"Wren","12",1,"TRES","W12.1.19","R3-595",8,5,0.3745162,48,"No",25.35915393,30.25709712,0.221052632,0.838070175,1.1615,750.65625
2019,"Wren","12",1,"TRES","W12.1.19","R3-595",8,5,0.3745162,48,"No",25.35915393,30.25709712,0.292778139,0.618737801,1.1615,750.65625
2019,"Wren","12",1,"TRES","W12.1.19","R3-595",8,5,0.3745162,48,"No",25.35915393,30.25709712,0.378947368,0.563157895,1.1615,750.65625
2019,"Wren","12",1,"TRES","W12.1.19","R3-595",8,5,0.3745162,48,"No",25.35915393,30.25709712,0.502267178,0.476281828,1.1615,750.65625
2019,"Wren","12",1,"TRES","W12.1.19","R1-593",8,5,0.3968195,45,"No",25.35915393,30.25709712,0.221052632,0.838070175,1.1615,750.65625
2019,"Wren","12",1,"TRES","W12.1.19","R1-593",8,5,0.3968195,45,"No",25.35915393,30.25709712,0.292778139,0.618737801,1.1615,750.65625
2019,"Wren","12",1,"TRES","W12.1.19","R1-593",8,5,0.3968195,45,"No",25.35915393,30.25709712,0.378947368,0.563157895,1.1615,750.65625
2019,"Wren","12",1,"TRES","W12.1.19","R1-593",8,5,0.3968195,45,"No",25.35915393,30.25709712,0.502267178,0.476281828,1.1615,750.65625
2019,"Wren","12",1,"TRES","W12.1.19","L3-594",8,5,0.3968194,44,"No",25.35915393,30.25709712,0.221052632,0.838070175,1.1615,750.65625
2019,"Wren","12",1,"TRES","W12.1.19","L3-594",8,5,0.3968194,44,"No",25.35915393,30.25709712,0.292778139,0.618737801,1.1615,750.65625
2019,"Wren","12",1,"TRES","W12.1.19","L3-594",8,5,0.3968194,44,"No",25.35915393,30.25709712,0.378947368,0.563157895,1.1615,750.65625
2019,"Wren","12",1,"TRES","W12.1.19","L3-594",8,5,0.3968194,44,"No",25.35915393,30.25709712,0.502267178,0.476281828,1.1615,750.65625
2019,"Wren","12",1,"TRES","W12.1.19","L2-596",8,5,0.3968193,43,"No",25.35915393,30.25709712,0.221052632,0.838070175,1.1615,750.65625
2019,"Wren","12",1,"TRES","W12.1.19","L2-596",8,5,0.3968193,43,"No",25.35915393,30.25709712,0.292778139,0.618737801,1.1615,750.65625
2019,"Wren","12",1,"TRES","W12.1.19","L2-596",8,5,0.3968193,43,"No",25.35915393,30.25709712,0.378947368,0.563157895,1.1615,750.65625
2019,"Wren","12",1,"TRES","W12.1.19","L2-596",8,5,0.3968193,43,"No",25.35915393,30.25709712,0.502267178,0.476281828,1.1615,750.65625
2019,"Wren","12",1,"TRES","W12.1.19","L1-592",8,5,0.3968194,44,"No",25.35915393,30.25709712,0.221052632,0.838070175,1.1615,750.65625
2019,"Wren","12",1,"TRES","W12.1.19","L1-592",8,5,0.3968194,44,"No",25.35915393,30.25709712,0.292778139,0.618737801,1.1615,750.65625
2019,"Wren","12",1,"TRES","W12.1.19","L1-592",8,5,0.3968194,44,"No",25.35915393,30.25709712,0.378947368,0.563157895,1.1615,750.65625
2019,"Wren","12",1,"TRES","W12.1.19","L1-592",8,5,0.3968194,44,"No",25.35915393,30.25709712,0.502267178,0.476281828,1.1615,750.65625
2019,"Wren","13",1,"EABL","W13.1.19","R3-700",8,4,0.356852,24,"No",28.43203678,29.45324707,0.105263158,0.742807018,1.8892,1317.03375
2019,"Wren","13",1,"EABL","W13.1.19","R3-700",8,4,0.356852,24,"No",28.43203678,29.45324707,0.171952618,0.396255254,1.8892,1317.03375
2019,"Wren","13",1,"EABL","W13.1.19","R3-700",8,4,0.356852,24,"No",28.43203678,29.45324707,0.202417768,0.138740512,1.8892,1317.03375
2019,"Wren","13",1,"EABL","W13.1.19","R1-699",8,4,0.3665528,36,"No",28.43203678,29.45324707,0.105263158,0.742807018,1.8892,1317.03375
2019,"Wren","13",1,"EABL","W13.1.19","R1-699",8,4,0.3665528,36,"No",28.43203678,29.45324707,0.171952618,0.396255254,1.8892,1317.03375
2019,"Wren","13",1,"EABL","W13.1.19","R1-699",8,4,0.3665528,36,"No",28.43203678,29.45324707,0.202417768,0.138740512,1.8892,1317.03375
2019,"Wren","13",1,"EABL","W13.1.19","L2-698",8,4,0.3518855,32,"No",28.43203678,29.45324707,0.105263158,0.742807018,1.8892,1317.03375
2019,"Wren","13",1,"EABL","W13.1.19","L2-698",8,4,0.3518855,32,"No",28.43203678,29.45324707,0.171952618,0.396255254,1.8892,1317.03375
2019,"Wren","13",1,"EABL","W13.1.19","L2-698",8,4,0.3518855,32,"No",28.43203678,29.45324707,0.202417768,0.138740512,1.8892,1317.03375
2019,"Wren","13",1,"EABL","W13.1.19","L1-697",8,4,0.3604356,30,"No",28.43203678,29.45324707,0.105263158,0.742807018,1.8892,1317.03375
2019,"Wren","13",1,"EABL","W13.1.19","L1-697",8,4,0.3604356,30,"No",28.43203678,29.45324707,0.171952618,0.396255254,1.8892,1317.03375
2019,"Wren","13",1,"EABL","W13.1.19","L1-697",8,4,0.3604356,30,"No",28.43203678,29.45324707,0.202417768,0.138740512,1.8892,1317.03375
2019,"Wren","14",1,"EABL","W14.1.19","R3-683",7.5,4,0.4049661,37,"No",30.75194704,32.64105634,0.289311546,0.062818109,1.1802,794.8125
2019,"Wren","14",1,"EABL","W14.1.19","R1-682",7.5,4,0.3603838,36,"No",30.75194704,32.64105634,0.289311546,0.062818109,1.1802,794.8125
2019,"Wren","14",1,"EABL","W14.1.19","L3-684",7.5,4,0.3808907,34,"No",30.75194704,32.64105634,0.289311546,0.062818109,1.1802,794.8125
2019,"Wren","14",1,"EABL","W14.1.19","L1-685",7.5,4,0.3764395,42,"No",30.75194704,32.64105634,0.289311546,0.062818109,1.1802,794.8125
2019,"Wren","17",2,"EABL","W17.2.19","R1-33",8,4,0.3455819,39,"No",32.11806269,27.69647696,0.127492645,0.190258254,1.1981,458.8325
2019,"Wren","17",2,"EABL","W17.2.19","L3-30",8,4,0.3546828,37,"No",32.11806269,27.69647696,0.127492645,0.190258254,1.1981,458.8325
2019,"Wren","17",2,"EABL","W17.2.19","R3-31",8,4,0.3503926,34,"No",32.11806269,27.69647696,0.127492645,0.190258254,1.1981,458.8325
2019,"Wren","17",2,"EABL","W17.2.19","L1-32",8,4,0.3384762,34,"No",32.11806269,27.69647696,0.127492645,0.190258254,1.1981,458.8325
2019,"Wren","18",1,"EABL","W18.1.19","R3-29",10,3,0.3413338,35,"No",23.98714819,23.16064125,0.075789474,0.683649123,0.5193,83.01375
2019,"Wren","18",1,"EABL","W18.1.19","R3-29",10,3,0.3413338,35,"No",23.98714819,23.16064125,0.089895122,0.407691027,0.5193,83.01375
2019,"Wren","18",1,"EABL","W18.1.19","R3-29",10,3,0.3413338,35,"No",23.98714819,23.16064125,0.082887239,0.257123122,0.5193,83.01375
2019,"Wren","18",1,"EABL","W18.1.19","R3-29",10,3,0.3413338,35,"No",23.98714819,23.16064125,0.069124424,0.10319289,0.5193,83.01375
2019,"Wren","18",1,"EABL","W18.1.19","R1-27",10,3,0.3028851,30,"No",23.98714819,23.16064125,0.075789474,0.683649123,0.5193,83.01375
2019,"Wren","18",1,"EABL","W18.1.19","R1-27",10,3,0.3028851,30,"No",23.98714819,23.16064125,0.089895122,0.407691027,0.5193,83.01375
2019,"Wren","18",1,"EABL","W18.1.19","R1-27",10,3,0.3028851,30,"No",23.98714819,23.16064125,0.082887239,0.257123122,0.5193,83.01375
2019,"Wren","18",1,"EABL","W18.1.19","R1-27",10,3,0.3028851,30,"No",23.98714819,23.16064125,0.069124424,0.10319289,0.5193,83.01375
2019,"Wren","19",1,"EABL","W19.1.19","R2-4551",7,5,0.4046031,45,"No",,30.35838736,0.263157895,0.426140351,0.6616,546.55625
2019,"Wren","19",1,"EABL","W19.1.19","R2-4551",7,5,0.4046031,45,"No",,30.35838736,0.075789474,0.491649123,0.6616,546.55625
2019,"Wren","19",1,"EABL","W19.1.19","R2-4551",7,5,0.4046031,45,"No",,30.35838736,0.170316302,0.304001081,0.6616,546.55625
2019,"Wren","19",1,"EABL","W19.1.19","R1-4553",7,5,0.3682282,36,"No",,30.35838736,0.263157895,0.426140351,0.6616,546.55625
2019,"Wren","19",1,"EABL","W19.1.19","R1-4553",7,5,0.3682282,36,"No",,30.35838736,0.075789474,0.491649123,0.6616,546.55625
2019,"Wren","19",1,"EABL","W19.1.19","R1-4553",7,5,0.3682282,36,"No",,30.35838736,0.170316302,0.304001081,0.6616,546.55625
2019,"Wren","19",1,"EABL","W19.1.19","L3-4552",7,5,0.3950433,40,"No",,30.35838736,0.263157895,0.426140351,0.6616,546.55625
2019,"Wren","19",1,"EABL","W19.1.19","L3-4552",7,5,0.3950433,40,"No",,30.35838736,0.075789474,0.491649123,0.6616,546.55625
2019,"Wren","19",1,"EABL","W19.1.19","L3-4552",7,5,0.3950433,40,"No",,30.35838736,0.170316302,0.304001081,0.6616,546.55625
2019,"Wren","23",1,"TRES","W23.1.19","R3-221",10,4,0.3968191,35,"No",28.01061406,24.69686884,0.26293612,0.782066408,1.3303,806.78375
2019,"Wren","23",1,"TRES","W23.1.19","R3-221",10,4,0.3968191,35,"No",28.01061406,24.69686884,0.261052632,0.642245614,1.3303,806.78375
2019,"Wren","23",1,"TRES","W23.1.19","R3-221",10,4,0.3968191,35,"No",28.01061406,24.69686884,0.244180368,0.666124044,1.3303,806.78375
2019,"Wren","23",1,"TRES","W23.1.19","R1-220",10,4,0.3968195,42,"No",28.01061406,24.69686884,0.26293612,0.782066408,1.3303,806.78375
2019,"Wren","23",1,"TRES","W23.1.19","R1-220",10,4,0.3968195,42,"No",28.01061406,24.69686884,0.261052632,0.642245614,1.3303,806.78375
2019,"Wren","23",1,"TRES","W23.1.19","R1-220",10,4,0.3968195,42,"No",28.01061406,24.69686884,0.244180368,0.666124044,1.3303,806.78375
2019,"Wren","23",1,"TRES","W23.1.19","L3-222",10,4,0.3968193,55,"No",28.01061406,24.69686884,0.26293612,0.782066408,1.3303,806.78375
2019,"Wren","23",1,"TRES","W23.1.19","L3-222",10,4,0.3968193,55,"No",28.01061406,24.69686884,0.261052632,0.642245614,1.3303,806.78375
2019,"Wren","23",1,"TRES","W23.1.19","L3-222",10,4,0.3968193,55,"No",28.01061406,24.69686884,0.244180368,0.666124044,1.3303,806.78375
2019,"Wren","23",1,"TRES","W23.1.19","L1-223",10,4,,51,"No",28.01061406,24.69686884,0.26293612,0.782066408,1.3303,806.78375
2019,"Wren","23",1,"TRES","W23.1.19","L1-223",10,4,,51,"No",28.01061406,24.69686884,0.261052632,0.642245614,1.3303,806.78375
2019,"Wren","23",1,"TRES","W23.1.19","L1-223",10,4,,51,"No",28.01061406,24.69686884,0.244180368,0.666124044,1.3303,806.78375
2019,"Wren","24",1,"EABL","W24.1.19","R3-681",7.5,4,0.3685927,39,"No",32.05814088,33.89372415,0.125195618,0.712050078,1.5659,128.54375
2019,"Wren","24",1,"EABL","W24.1.19","R3-681",7.5,4,0.3685927,39,"No",32.05814088,33.89372415,0.223325062,0.139371381,1.5659,128.54375
2019,"Wren","24",1,"EABL","W24.1.19","R1-678",7.5,4,0.3865938,39,"No",32.05814088,33.89372415,0.125195618,0.712050078,1.5659,128.54375
2019,"Wren","24",1,"EABL","W24.1.19","R1-678",7.5,4,0.3865938,39,"No",32.05814088,33.89372415,0.223325062,0.139371381,1.5659,128.54375
2019,"Wren","24",1,"EABL","W24.1.19","L3-680",7.5,4,0.3772843,42,"No",32.05814088,33.89372415,0.125195618,0.712050078,1.5659,128.54375
2019,"Wren","24",1,"EABL","W24.1.19","L3-680",7.5,4,0.3772843,42,"No",32.05814088,33.89372415,0.223325062,0.139371381,1.5659,128.54375
2019,"Wren","24",1,"EABL","W24.1.19","L1-679",7.5,4,0.3773994,40,"No",32.05814088,33.89372415,0.125195618,0.712050078,1.5659,128.54375
2019,"Wren","24",1,"EABL","W24.1.19","L1-679",7.5,4,0.3773994,40,"No",32.05814088,33.89372415,0.223325062,0.139371381,1.5659,128.54375
2019,"Wren","28",1,"EABL","W28.1.19","R2-4559",7,1,0.3815639,35,"No",29.07527212,26.00984292,0.084063047,0.745008757,1.323,727.10625
2019,"Wren","28",1,"EABL","W28.1.19","R2-4559",7,1,0.3815639,35,"No",29.07527212,26.00984292,0.084063047,0.745008757,3.0422,201.15625
2019,"Wren","28",1,"EABL","W28.1.19","R2-4559",7,1,0.3815639,35,"No",29.07527212,26.00984292,0.08020199,0.800386158,1.323,727.10625
2019,"Wren","28",1,"EABL","W28.1.19","R2-4559",7,1,0.3815639,35,"No",29.07527212,26.00984292,0.08020199,0.800386158,3.0422,201.15625
2019,"Wren","28",1,"EABL","W28.1.19","R2-4559",7,1,0.3815639,35,"No",29.07527212,26.00984292,0.094736842,0.757192982,1.323,727.10625
2019,"Wren","28",1,"EABL","W28.1.19","R2-4559",7,1,0.3815639,35,"No",29.07527212,26.00984292,0.094736842,0.757192982,3.0422,201.15625
2019,"Wren","29",1,"EABL","W29.1.19","R3-676",10,3,0.3159725,33,"Yes",27.12676587,26.76041895,0.158415842,0.78349835,0.7101,1571.9625
2019,"Wren","29",1,"EABL","W29.1.19","R3-676",10,3,0.3159725,33,"Yes",27.12676587,26.76041895,0.142817138,0.598011761,0.7101,1571.9625
2019,"Wren","29",1,"EABL","W29.1.19","R3-676",10,3,0.3159725,33,"Yes",27.12676587,26.76041895,0.257985258,0.042383292,0.7101,1571.9625
2019,"Wren","29",1,"EABL","W29.1.19","L3-675",10,3,0.2969844,43,"Yes",27.12676587,26.76041895,0.158415842,0.78349835,0.7101,1571.9625
2019,"Wren","29",1,"EABL","W29.1.19","L3-675",10,3,0.2969844,43,"Yes",27.12676587,26.76041895,0.142817138,0.598011761,0.7101,1571.9625
2019,"Wren","29",1,"EABL","W29.1.19","L3-675",10,3,0.2969844,43,"Yes",27.12676587,26.76041895,0.257985258,0.042383292,0.7101,1571.9625
2019,"Wren","29",1,"EABL","W29.1.19","R1-677",10,3,0.313274,36,"Yes",27.12676587,26.76041895,0.158415842,0.78349835,0.7101,1571.9625
2019,"Wren","29",1,"EABL","W29.1.19","R1-677",10,3,0.313274,36,"Yes",27.12676587,26.76041895,0.142817138,0.598011761,0.7101,1571.9625
2019,"Wren","29",1,"EABL","W29.1.19","R1-677",10,3,0.313274,36,"Yes",27.12676587,26.76041895,0.257985258,0.042383292,0.7101,1571.9625
