Year,Date,Site,Box,Attempt,Species.J,Nest,yr,Nest.ID,Nestl.ID,Meas.day,Meas.age,tarsus,Sample.no,comments,Hem,Tarsus,Wing.Cord,Bird.Weight,Letter,Banding.Time,First,Year_1,Date_1,Site_1,Box_1,Attempt_1,Species_1,Nest.ID_1,Lat,Long,Vid.,X33,Blowflies,mites,lice,Parasites,Clutch.size.Min,Clutch.Max,Nest.Attempt,Nestling.Min,Nestling.Max,X43,hatch.success,fledge.success,Survival,DEAD.IN.NEST,Malaise.Start,Malaise.End,Malaise.Mass,Nestling.Color,Comments,First.egg,Inc.start,Exp.hatch,hatch,J.day.J,Exp.Band,Band,Expledge,Fledgeail.date,J.dayledge,days.in.nest,band.#,M1,M1.age,M1.tarsus,N1.date.2,N1.age.2,N1.tarsus.2,N1.date.3,N1.age.3,N1.tarsus.3,Moist.Inc.L,Moist.Inc.C,Moist.Inc.R,Moist.d1.L,Moist.d1.C,Moist.d1.R,Moist.band.L,Moist.band.C,Moist.band.R,X83,Site_2,Point,X86,Species_2,Date_2,nestl.d,BF,Ht.max,Ht.min,Legnth,Width,X95,X96,depth.max,depth.min,diam.max,diam.min,mass,inc.temp,hatch.temp,nestling.temp,av.diff,inc.d.av,inc.n.av,inc.b.d,inc.b.n,min.inc,max.inc,hatch.d.av,hatch.n.av,X114,X115,hatch.min,hatch.max,nestl.d.av,nestl.n.av,nestl.base.day,nestl.base.n,nestl.min,nestl.max,CV,CV.inc,CV.hatch,CV.nestl,Crit.av.n,Crit.av.d,Date.collect,P.pine,P.grass,Peathers,P.excrement,P.leaf,P.hair,P.other,feat.cov,feat.num,mass_1,av.humid,Nest.ID_2,nest.volume,hema.1,hema.2,hema.3,hema.4,hema.5,hema.max,hema.min,hema.av,CV.hema,Insect.mass,Nest.ID_3,mass.adj,adj.P.grass,adj.P.pine,adj.Peathers,adj.P.leaf,adj.P.hair,adj.P.moss,Malaise.Start_1,Malaise.End_1,D1.Tmin,D1.Tmax,D2.Tmin,D2.Tmax,D3.Tmin,D3.Tmax,D1.Prec,D2.Prec,D3.Prec,Ter.area,Ter.Dist.,Plate,Well.1,Absorbance.Well.1,Well.2,Absorbance.Well.2,Order,Avg,PBinding,Eqn,CORT,CorrectedCORT,Asym,xmid,K,Year.R,Date.R,Site.R,Box.R,Attempt.R,Species.R,Year_2,Nest.R,Meas.day.R,Meas.age.R,tarsus.R,X12,Nestl.ID_1,Hem.R,Year_1.R,Date_1.R,Site_1.R,Box_1.R,Attempt_1.R,Species_1.R,Nest.ID_1.R,Lat.R,Long.R,Vid,X25,Blowflies.R,mites.R,lice.R,Female.ID,Male.ID,Direction,Clutch.size.Min.R,Clutch.Max.R,Nest.Attempt.R,Nestling.Min.R,Nestling.Max.R,hatch.success.R,fledge.success.R,Survival.R,DEAD IN NEST,Malaise.Start.R,Malaise.End.R,Malaise Mass,Nestling.Color.R,Loc.desription,Comments.R,First.egg.R,Inc.start.R,Exp.hatch.R,hatch.R,J.day.R,Exp.Band.R,Band.R,Expledge.R,Fledgeail.date.R,band #,M1.R,M1.age.R,M1.tarsus.R,N1.date.2.R,N1.age.2.R,N1.tarsus.2.R,N1.date.3.R,N1.age.3.R,N1.tarsus.3.R,ARTH.MASS,Moist.Inc.L.R,Moist.Inc.C.R,Moist.Inc.R.R,Moist.d1.L.R,Moist.d1.C.R,Moist.d1.R.R,Moist.band.L.R,Moist.band.C.R,Moist.band.R.R,X76,Site_2.R,Point.R,X79,Species_2.R,Date_2.R,nestl.d.R,BF.R,X84,Ht.max.R,Ht.min.R,Legnth.R,Width.R,depth.max.R,depth.min.R,diam.max.R,diam.min.R,mass.R,inc.temp.R,hatch.temp.R,nestling.temp.R,inc.d. av,inc.n. av,min.inc.R,max.inc.R,hatch.d.av.R,hatch.n.av.R,hatch.min.R,hatch.max.R,nestl.d.av.R,nestl.n.av.R,nestl.min.R,nestl.max.R,Malaise.Start_1.R,Malaise.End_1.R,D1.Tmin.R,D1.Tmax.R,D2.Tmin.R,D2.Tmax.R,D3.Tmin.R,D3.Tmax.R,D1.Prec.R,D2.Prec.R,D3.Prec.R,Ter.area.R,Ter.Dist..R,Species.V,Nest.day,Nestl.day,J.day.V,Time.Start,Sum.Duration,Min,Male.Trip,Male.Trip.min,Total.M.Time,M.minutes,M.perc,Female.Trip,Female.Trip.min,Total.F.Time,F.minutes,F.perc,Unknown.Trip,Unknown.Trip.min,Total.U.time,U.minutes,U.perc,Total.Trip,Total.Trip.min,Total.minutes,T.perc,Jday.S,volume,arth.T,mass.A,Year.A,Acari.N,Blattodea.N,Coleoptera.N,Collembola.N,Diptera.N,Ephemeroptera.N,Hemiptera.N,Heteroptera.N,Hymenoptera.N,Ixodida.N,Lepidoptera.N,Mantodea.N,Mecoptera.N,Neuroptera.N,Nymphodea.N,Odonata.N,Opiliones.N,Orthoptera.N,Parasitoformes.N,Plecoptera.N,Spider.N,Trichoptera.N,Zygoptera.N,Total,p.lep,p.orth,p.cole,p.spi,p.dip,p.odo,Acari.V,Blattodea.V,Coleoptera.V,Collembola.V,Diptera.V,Ephemeroptera.V,Hemiptera.V,Heteroptera.V,Hymenoptera.V,Ixodida.V,Lepidoptera.V,Mantodea.V,Mecoptera.V,Neuroptera.V,Nymphodea.V,Odonata.V,Opiliones.V,Orthoptera.V,Parasitoformes.V,Plecoptera.V,Spider.V,Trichoptera.V,Zygoptera.V,V.Total,vp.lep,vp.orth,vp.cole,vp.spi,vp.dip,vp.odo,size.1,size.2,size.3,size.4,size.5,Vol.1,Vol.2,Vol.3,Vol.4,Vol.5,div,even,Bandage
2018,,,DR5,1,EABL,DR5.1,18,DR5.1.18,269144409,,,,190,7/7/2018,36,21,44,27.7,,,,,,,,,,,,,,,NO,YES,,Yes,4,,,3,4,,1,0.75,,,,,,,,,,,6/28/2018,179,,7/7/2018,,7/14/2018,195,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.25,6.75,11.75,10.5,7.25,7,0.25,0.25,6,5.5,49.9,36.35185185,35.85714286,36.12771739,11.48752311,36.61549708,35.43308081,26.90935673,20.86994949,,39.5,36.668357,35.15451389,27.26064909,22.99305556,,38.5,36.58116883,35.32222222,27.05627706,23.58518519,,40.5,9.884118782,6.882385637,5.271518828,11.07434079,,,7.14.18,0,0.923847695,0,0,0,0,0.076152305,0,0,49.9,51.3,DR5,#REF!,36,34,37,,,37,34,35.66666667,4.282781023,,DR5,46.1,1,0,0,0,0,0,,,,,,,,,,,,,,4,H11,0.34,H12,0.351,2,0.3455,31.88740194,0.509381772,3.231333417,32.31333417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EABL,3,nestl.3,182,9:53:12,0.06681713,96.21666667,4,0.041572839,0.092361111,2.216666667,0.023038282,3,0.031179629,0.15,3.6,0.037415555,0,0,0,0,0,7,0.072752468,5.816666667,0.060453837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
2018,,,DR5,1,EABL,DR5.1,18,DR5.1.18,269144409,,,,190,7/7/2018,36,21,44,27.7,,,,,,,,,,,,,,,NO,YES,,Yes,4,,,3,4,,1,0.75,,,,,,,,,,,6/28/2018,179,,7/7/2018,,7/14/2018,195,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.25,6.75,11.75,10.5,7.25,7,0.25,0.25,6,5.5,49.9,36.35185185,35.85714286,36.12771739,11.48752311,36.61549708,35.43308081,26.90935673,20.86994949,,39.5,36.668357,35.15451389,27.26064909,22.99305556,,38.5,36.58116883,35.32222222,27.05627706,23.58518519,,40.5,9.884118782,6.882385637,5.271518828,11.07434079,,,7.14.18,0,0.923847695,0,0,0,0,0.076152305,0,0,49.9,51.3,DR5,#REF!,36,34,37,,,37,34,35.66666667,4.282781023,,DR5,46.1,1,0,0,0,0,0,,,,,,,,,,,,,,4,H11,0.34,H12,0.351,2,0.3455,31.88740194,0.509381772,3.231333417,32.31333417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EABL,5,nestl.5,184,10:25:00,0.016493056,23.75,2,0.084210526,0.038194444,0.916666667,0.038596491,2,0.084210526,0.446527778,10.71666667,0.45122807,0,0,0,0,0,4,0.168421053,11.63333333,0.489824561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
2018,,,DR5,1,EABL,DR5.1,18,DR5.1.18,269144409,,,,190,7/7/2018,36,21,44,27.7,,,,,,,,,,,,,,,NO,YES,,Yes,4,,,3,4,,1,0.75,,,,,,,,,,,6/28/2018,179,,7/7/2018,,7/14/2018,195,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.25,6.75,11.75,10.5,7.25,7,0.25,0.25,6,5.5,49.9,36.35185185,35.85714286,36.12771739,11.48752311,36.61549708,35.43308081,26.90935673,20.86994949,,39.5,36.668357,35.15451389,27.26064909,22.99305556,,38.5,36.58116883,35.32222222,27.05627706,23.58518519,,40.5,9.884118782,6.882385637,5.271518828,11.07434079,,,7.14.18,0,0.923847695,0,0,0,0,0.076152305,0,0,49.9,51.3,DR5,#REF!,36,34,37,,,37,34,35.66666667,4.282781023,,DR5,46.1,1,0,0,0,0,0,,,,,,,,,,,,,,4,H11,0.34,H12,0.351,2,0.3455,31.88740194,0.509381772,3.231333417,32.31333417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EABL,5,nestl.5,185,11:12:40,0.040462963,58.26666667,3,0.051487414,0.047222222,1.133333333,0.019450801,5,0.085812357,0.2375,5.7,0.097826087,0,0,0,0,0,8,0.137299771,6.833333333,0.117276888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
2018,,,DR5,1,EABL,DR5.1,18,DR5.1.18,269144409,,,,190,7/7/2018,36,21,44,27.7,,,,,,,,,,,,,,,NO,YES,,Yes,4,,,3,4,,1,0.75,,,,,,,,,,,6/28/2018,179,,7/7/2018,,7/14/2018,195,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.25,6.75,11.75,10.5,7.25,7,0.25,0.25,6,5.5,49.9,36.35185185,35.85714286,36.12771739,11.48752311,36.61549708,35.43308081,26.90935673,20.86994949,,39.5,36.668357,35.15451389,27.26064909,22.99305556,,38.5,36.58116883,35.32222222,27.05627706,23.58518519,,40.5,9.884118782,6.882385637,5.271518828,11.07434079,,,7.14.18,0,0.923847695,0,0,0,0,0.076152305,0,0,49.9,51.3,DR5,#REF!,36,34,37,,,37,34,35.66666667,4.282781023,,DR5,46.1,1,0,0,0,0,0,,,,,,,,,,,,,,4,H11,0.34,H12,0.351,2,0.3455,31.88740194,0.509381772,3.231333417,32.31333417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EABL,7,nestl.7,186,10:24:00,0.053136574,76.51666667,5,0.065345241,0.086805556,2.083333333,0.027227184,6,0.078414289,0.078472222,1.883333333,0.024613374,0,0,0,0,0,11,0.14375953,3.966666667,0.051840558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
2018,,,DR5,1,EABL,DR5.1,18,DR5.1.18,269144410,,,,373,7/7/2018,34,21,47,25.5,,,,,,,,,,,,,,,NO,YES,,Yes,4,,,3,4,,1,0.75,,,,,,,,,,,6/28/2018,179,,7/7/2018,,7/14/2018,195,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.25,6.75,11.75,10.5,7.25,7,0.25,0.25,6,5.5,49.9,36.35185185,35.85714286,36.12771739,11.48752311,36.61549708,35.43308081,26.90935673,20.86994949,,39.5,36.668357,35.15451389,27.26064909,22.99305556,,38.5,36.58116883,35.32222222,27.05627706,23.58518519,,40.5,9.884118782,6.882385637,5.271518828,11.07434079,,,7.14.18,0,0.923847695,0,0,0,0,0.076152305,0,0,49.9,51.3,DR5,#REF!,36,34,37,,,37,34,35.66666667,4.282781023,,DR5,46.1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EABL,1,nestl.1,180,11:38:15,0.056284722,81.05,3,0.037014189,0.052083333,1.25,0.015422579,3,0.037014189,0.525,12.6,0.155459593,0,0,0,0,0,6,0.074028378,13.85,0.170882171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
2018,,,DR5,1,EABL,DR5.1,18,DR5.1.18,269144410,,,,373,7/7/2018,34,21,47,25.5,,,,,,,,,,,,,,,NO,YES,,Yes,4,,,3,4,,1,0.75,,,,,,,,,,,6/28/2018,179,,7/7/2018,,7/14/2018,195,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.25,6.75,11.75,10.5,7.25,7,0.25,0.25,6,5.5,49.9,36.35185185,35.85714286,36.12771739,11.48752311,36.61549708,35.43308081,26.90935673,20.86994949,,39.5,36.668357,35.15451389,27.26064909,22.99305556,,38.5,36.58116883,35.32222222,27.05627706,23.58518519,,40.5,9.884118782,6.882385637,5.271518828,11.07434079,,,7.14.18,0,0.923847695,0,0,0,0,0.076152305,0,0,49.9,51.3,DR5,#REF!,36,34,37,,,37,34,35.66666667,4.282781023,,DR5,46.1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EABL,3,nestl.3,182,9:53:12,0.06681713,96.21666667,4,0.041572839,0.092361111,2.216666667,0.023038282,3,0.031179629,0.15,3.6,0.037415555,0,0,0,0,0,7,0.072752468,5.816666667,0.060453837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
2018,,,DR5,1,EABL,DR5.1,18,DR5.1.18,269144410,,,,373,7/7/2018,34,21,47,25.5,,,,,,,,,,,,,,,NO,YES,,Yes,4,,,3,4,,1,0.75,,,,,,,,,,,6/28/2018,179,,7/7/2018,,7/14/2018,195,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.25,6.75,11.75,10.5,7.25,7,0.25,0.25,6,5.5,49.9,36.35185185,35.85714286,36.12771739,11.48752311,36.61549708,35.43308081,26.90935673,20.86994949,,39.5,36.668357,35.15451389,27.26064909,22.99305556,,38.5,36.58116883,35.32222222,27.05627706,23.58518519,,40.5,9.884118782,6.882385637,5.271518828,11.07434079,,,7.14.18,0,0.923847695,0,0,0,0,0.076152305,0,0,49.9,51.3,DR5,#REF!,36,34,37,,,37,34,35.66666667,4.282781023,,DR5,46.1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EABL,5,nestl.5,184,10:25:00,0.016493056,23.75,2,0.084210526,0.038194444,0.916666667,0.038596491,2,0.084210526,0.446527778,10.71666667,0.45122807,0,0,0,0,0,4,0.168421053,11.63333333,0.489824561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
2018,,,DR5,1,EABL,DR5.1,18,DR5.1.18,269144410,,,,373,7/7/2018,34,21,47,25.5,,,,,,,,,,,,,,,NO,YES,,Yes,4,,,3,4,,1,0.75,,,,,,,,,,,6/28/2018,179,,7/7/2018,,7/14/2018,195,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.25,6.75,11.75,10.5,7.25,7,0.25,0.25,6,5.5,49.9,36.35185185,35.85714286,36.12771739,11.48752311,36.61549708,35.43308081,26.90935673,20.86994949,,39.5,36.668357,35.15451389,27.26064909,22.99305556,,38.5,36.58116883,35.32222222,27.05627706,23.58518519,,40.5,9.884118782,6.882385637,5.271518828,11.07434079,,,7.14.18,0,0.923847695,0,0,0,0,0.076152305,0,0,49.9,51.3,DR5,#REF!,36,34,37,,,37,34,35.66666667,4.282781023,,DR5,46.1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EABL,5,nestl.5,185,11:12:40,0.040462963,58.26666667,3,0.051487414,0.047222222,1.133333333,0.019450801,5,0.085812357,0.2375,5.7,0.097826087,0,0,0,0,0,8,0.137299771,6.833333333,0.117276888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
2018,,,DR5,1,EABL,DR5.1,18,DR5.1.18,269144410,,,,373,7/7/2018,34,21,47,25.5,,,,,,,,,,,,,,,NO,YES,,Yes,4,,,3,4,,1,0.75,,,,,,,,,,,6/28/2018,179,,7/7/2018,,7/14/2018,195,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.25,6.75,11.75,10.5,7.25,7,0.25,0.25,6,5.5,49.9,36.35185185,35.85714286,36.12771739,11.48752311,36.61549708,35.43308081,26.90935673,20.86994949,,39.5,36.668357,35.15451389,27.26064909,22.99305556,,38.5,36.58116883,35.32222222,27.05627706,23.58518519,,40.5,9.884118782,6.882385637,5.271518828,11.07434079,,,7.14.18,0,0.923847695,0,0,0,0,0.076152305,0,0,49.9,51.3,DR5,#REF!,36,34,37,,,37,34,35.66666667,4.282781023,,DR5,46.1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EABL,7,nestl.7,186,10:24:00,0.053136574,76.51666667,5,0.065345241,0.086805556,2.083333333,0.027227184,6,0.078414289,0.078472222,1.883333333,0.024613374,0,0,0,0,0,11,0.14375953,3.966666667,0.051840558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
2018,,,DR5,1,EABL,DR5.1,18,DR5.1.18,269144411,,,,191,7/7/2018,37,20,43,26.5,,,,,,,,,,,,,,,NO,YES,,Yes,4,,,3,4,,1,0.75,,,,,,,,,,,6/28/2018,179,,7/7/2018,,7/14/2018,195,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.25,6.75,11.75,10.5,7.25,7,0.25,0.25,6,5.5,49.9,36.35185185,35.85714286,36.12771739,11.48752311,36.61549708,35.43308081,26.90935673,20.86994949,,39.5,36.668357,35.15451389,27.26064909,22.99305556,,38.5,36.58116883,35.32222222,27.05627706,23.58518519,,40.5,9.884118782,6.882385637,5.271518828,11.07434079,,,7.14.18,0,0.923847695,0,0,0,0,0.076152305,0,0,49.9,51.3,DR5,#REF!,36,34,37,,,37,34,35.66666667,4.282781023,,DR5,46.1,1,0,0,0,0,0,,,,,,,,,,,,,,6,A7,0.436,A8,0.425,1,0.4305,41.25539051,0.224382616,1.676419162,16.76419162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EABL,1,nestl.1,180,11:38:15,0.056284722,81.05,3,0.037014189,0.052083333,1.25,0.015422579,3,0.037014189,0.525,12.6,0.155459593,0,0,0,0,0,6,0.074028378,13.85,0.170882171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
2018,,,DR5,1,EABL,DR5.1,18,DR5.1.18,269144411,,,,191,7/7/2018,37,20,43,26.5,,,,,,,,,,,,,,,NO,YES,,Yes,4,,,3,4,,1,0.75,,,,,,,,,,,6/28/2018,179,,7/7/2018,,7/14/2018,195,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.25,6.75,11.75,10.5,7.25,7,0.25,0.25,6,5.5,49.9,36.35185185,35.85714286,36.12771739,11.48752311,36.61549708,35.43308081,26.90935673,20.86994949,,39.5,36.668357,35.15451389,27.26064909,22.99305556,,38.5,36.58116883,35.32222222,27.05627706,23.58518519,,40.5,9.884118782,6.882385637,5.271518828,11.07434079,,,7.14.18,0,0.923847695,0,0,0,0,0.076152305,0,0,49.9,51.3,DR5,#REF!,36,34,37,,,37,34,35.66666667,4.282781023,,DR5,46.1,1,0,0,0,0,0,,,,,,,,,,,,,,6,A7,0.436,A8,0.425,1,0.4305,41.25539051,0.224382616,1.676419162,16.76419162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EABL,3,nestl.3,182,9:53:12,0.06681713,96.21666667,4,0.041572839,0.092361111,2.216666667,0.023038282,3,0.031179629,0.15,3.6,0.037415555,0,0,0,0,0,7,0.072752468,5.816666667,0.060453837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
2018,,,DR5,1,EABL,DR5.1,18,DR5.1.18,269144411,,,,191,7/7/2018,37,20,43,26.5,,,,,,,,,,,,,,,NO,YES,,Yes,4,,,3,4,,1,0.75,,,,,,,,,,,6/28/2018,179,,7/7/2018,,7/14/2018,195,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.25,6.75,11.75,10.5,7.25,7,0.25,0.25,6,5.5,49.9,36.35185185,35.85714286,36.12771739,11.48752311,36.61549708,35.43308081,26.90935673,20.86994949,,39.5,36.668357,35.15451389,27.26064909,22.99305556,,38.5,36.58116883,35.32222222,27.05627706,23.58518519,,40.5,9.884118782,6.882385637,5.271518828,11.07434079,,,7.14.18,0,0.923847695,0,0,0,0,0.076152305,0,0,49.9,51.3,DR5,#REF!,36,34,37,,,37,34,35.66666667,4.282781023,,DR5,46.1,1,0,0,0,0,0,,,,,,,,,,,,,,6,A7,0.436,A8,0.425,1,0.4305,41.25539051,0.224382616,1.676419162,16.76419162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EABL,5,nestl.5,184,10:25:00,0.016493056,23.75,2,0.084210526,0.038194444,0.916666667,0.038596491,2,0.084210526,0.446527778,10.71666667,0.45122807,0,0,0,0,0,4,0.168421053,11.63333333,0.489824561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
2018,,,DR5,1,EABL,DR5.1,18,DR5.1.18,269144411,,,,191,7/7/2018,37,20,43,26.5,,,,,,,,,,,,,,,NO,YES,,Yes,4,,,3,4,,1,0.75,,,,,,,,,,,6/28/2018,179,,7/7/2018,,7/14/2018,195,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.25,6.75,11.75,10.5,7.25,7,0.25,0.25,6,5.5,49.9,36.35185185,35.85714286,36.12771739,11.48752311,36.61549708,35.43308081,26.90935673,20.86994949,,39.5,36.668357,35.15451389,27.26064909,22.99305556,,38.5,36.58116883,35.32222222,27.05627706,23.58518519,,40.5,9.884118782,6.882385637,5.271518828,11.07434079,,,7.14.18,0,0.923847695,0,0,0,0,0.076152305,0,0,49.9,51.3,DR5,#REF!,36,34,37,,,37,34,35.66666667,4.282781023,,DR5,46.1,1,0,0,0,0,0,,,,,,,,,,,,,,6,A7,0.436,A8,0.425,1,0.4305,41.25539051,0.224382616,1.676419162,16.76419162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EABL,5,nestl.5,185,11:12:40,0.040462963,58.26666667,3,0.051487414,0.047222222,1.133333333,0.019450801,5,0.085812357,0.2375,5.7,0.097826087,0,0,0,0,0,8,0.137299771,6.833333333,0.117276888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
2018,,,DR5,1,EABL,DR5.1,18,DR5.1.18,269144411,,,,191,7/7/2018,37,20,43,26.5,,,,,,,,,,,,,,,NO,YES,,Yes,4,,,3,4,,1,0.75,,,,,,,,,,,6/28/2018,179,,7/7/2018,,7/14/2018,195,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.25,6.75,11.75,10.5,7.25,7,0.25,0.25,6,5.5,49.9,36.35185185,35.85714286,36.12771739,11.48752311,36.61549708,35.43308081,26.90935673,20.86994949,,39.5,36.668357,35.15451389,27.26064909,22.99305556,,38.5,36.58116883,35.32222222,27.05627706,23.58518519,,40.5,9.884118782,6.882385637,5.271518828,11.07434079,,,7.14.18,0,0.923847695,0,0,0,0,0.076152305,0,0,49.9,51.3,DR5,#REF!,36,34,37,,,37,34,35.66666667,4.282781023,,DR5,46.1,1,0,0,0,0,0,,,,,,,,,,,,,,6,A7,0.436,A8,0.425,1,0.4305,41.25539051,0.224382616,1.676419162,16.76419162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EABL,7,nestl.7,186,10:24:00,0.053136574,76.51666667,5,0.065345241,0.086805556,2.083333333,0.027227184,6,0.078414289,0.078472222,1.883333333,0.024613374,0,0,0,0,0,11,0.14375953,3.966666667,0.051840558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
